,Score,Random State,Number of Features
9025,0.5239913098329465,694,5
9026,0.536869728630982,694,6
9027,0.5840054550472785,694,7
9028,0.5365552721288636,694,8
9029,0.5644163521580436,694,9
9030,0.541121473344541,694,10
9031,0.5925847289323024,694,15
9032,0.5696785592979394,694,20
9033,0.6081272825912929,694,50
9034,0.6131774666579715,694,100
9035,0.4231893628890342,695,2
9036,0.6970224861037235,695,3
9037,0.7221524329055272,695,4
9038,0.7103015130714465,695,5
9039,0.6737113931696956,695,6
9040,0.6414342057641602,695,7
9041,0.6948618002250511,695,8
9042,0.6953563297157936,695,9
9043,0.7180720090663094,695,10
9044,0.6863961071904578,695,15
9045,0.7019437019796382,695,20
9046,0.6267133630991288,695,50
9047,0.623698832643995,695,100
9048,0.5400506531565246,696,2
9049,0.6514758348453283,696,3
9050,0.6884321994278086,696,4
9051,0.7207406408530834,696,5
9052,0.6793116831459602,696,6
9053,0.7216746357307027,696,7
9054,0.6973652888693873,696,8
9055,0.6975135462645622,696,9
9056,0.6894503408177108,696,10
9057,0.6413531522595157,696,15
9058,0.6445630418535283,696,20
9059,0.6704260193090781,696,50
9060,0.6006333267911429,696,100
9061,0.6086611660546479,697,2
9062,0.7697125115358574,697,3
9063,0.752399067690707,697,4
9064,0.793901123553438,697,5
9065,0.7694572882253052,697,6
9066,0.763770063337004,697,7
9067,0.746954351902484,697,8
9068,0.7325007576115059,697,9
9069,0.7208130488635773,697,10
9070,0.6987312351736693,697,15
9071,0.7138519840307775,697,20
9072,0.669631103903947,697,50
9073,0.5934916921709706,697,100
9074,0.3237622269939948,698,2
9075,0.48628439789600675,698,3
9076,0.4995418009137542,698,4
9077,0.5062697927840896,698,5
9078,0.5239594180354414,698,6
9079,0.5871096147865351,698,7
9080,0.5853893367600838,698,8
9081,0.5916385330528176,698,9
9082,0.595734042283979,698,10
9083,0.5508484300889687,698,15
9084,0.5850329777001082,698,20
9085,0.6172359788998786,698,50
9086,0.5772537379826063,698,100
9087,0.3324194915123374,699,2
9088,0.33936752845102536,699,3
9089,0.4135072892550715,699,4
9090,0.38826386200492014,699,5
9091,0.44703767644680736,699,6
9092,0.46215598992347373,699,7
9093,0.4908309779830621,699,8
9094,0.509425713326239,699,9
9095,0.5297206070977725,699,10
9096,0.6797232628518168,699,15
9097,0.6268217881824367,699,20
9098,0.6360481711380692,699,50
9099,0.6249903113772738,699,100
9100,0.4217117407467731,700,2
9101,0.4348514392023384,700,3
9102,0.4509600630755809,700,4
9103,0.5268869164667753,700,5
9104,0.4957945775815016,700,6
9105,0.5685608599808013,700,7
9106,0.5350801707049271,700,8
9107,0.5395723830501064,700,9
9108,0.5429920971313369,700,10
9109,0.545830094631609,700,15
9110,0.561564520287146,700,20
9111,0.6726811911202075,700,50
9112,0.6006040085232922,700,100
9113,0.37029090975095424,701,2
9114,0.3952814712586734,701,3
9115,0.47829378034669334,701,4
9116,0.5161164925168783,701,5
9117,0.5038291508946258,701,6
9118,0.6797941227790112,701,7
9119,0.6943437370909918,701,8
9120,0.7464033089061743,701,9
9121,0.7464062317982869,701,10
9122,0.6950883463985127,701,15
9123,0.64513455226046,701,20
9124,0.6422008734893059,701,50
9125,0.5997869801780408,701,100
9126,0.39108711300815635,702,2
9127,0.7064789992823672,702,3
9128,0.6530998630270655,702,4
9129,0.703500168831668,702,5
9130,0.7213803248364641,702,6
9131,0.6936288802787725,702,7
9132,0.7012851754862975,702,8
9133,0.7335415362301296,702,9
9134,0.7094974727451251,702,10
9135,0.6505758167825525,702,15
9136,0.6734909124594961,702,20
9137,0.6416505544242629,702,50
9138,0.5936960884416367,702,100
9139,0.43057144135724346,703,2
9140,0.4656102871110389,703,3
9141,0.43344018321750133,703,4
9142,0.49374377622411414,703,5
9143,0.5090402210575853,703,6
9144,0.4871597620320819,703,7
9145,0.5925288456505795,703,8
9146,0.5554957593935796,703,9
9147,0.5656945517854314,703,10
9148,0.6106322502814524,703,15
9149,0.5557703069009232,703,20
9150,0.6678005751517411,703,50
9151,0.6164642807458328,703,100
9152,0.34485468230212557,704,2
9153,0.44058661302373814,704,3
9154,0.546665879616195,704,4
9155,0.5405931078021322,704,5
9156,0.5418197611183617,704,6
9157,0.6014200912670438,704,7
9158,0.5633105737163264,704,8
9159,0.5614735674135551,704,9
9160,0.5873721703418819,704,10
9161,0.6121877810021326,704,15
9162,0.5771327853349086,704,20
9163,0.638538444627019,704,50
9164,0.6187721945854325,704,100
9165,0.4766373214813465,705,2
9166,0.4599871238541322,705,3
9167,0.4614628722580578,705,4
9168,0.5212949268516135,705,5
9169,0.6855243310198367,705,6
9170,0.7013499024865784,705,7
9171,0.6933885161752669,705,8
9172,0.6699099220145116,705,9
9173,0.6918994427878893,705,10
9174,0.667182424057492,705,15
9175,0.6823718162664846,705,20
9176,0.6302568638447987,705,50
9177,0.626010310955053,705,100
9178,0.5258557082804665,706,2
9179,0.6064145107988819,706,3
9180,0.7540448841415713,706,4
9181,0.7295224502176185,706,5
9182,0.7262636404578763,706,6
9183,0.6995744664507546,706,7
9184,0.7238762528620797,706,8
9185,0.7382583647135627,706,9
9186,0.7102066568160971,706,10
9187,0.6888287785453846,706,15
9188,0.7016825632690413,706,20
9189,0.6275863974509722,706,50
9190,0.6288224252445457,706,100
9191,0.4067657790102449,707,2
9192,0.746387751713706,707,3
9193,0.7863784816349447,707,4
9194,0.749339209831442,707,5
9195,0.7332231626869172,707,6
9196,0.7231569702644944,707,7
9197,0.7086623531790877,707,8
9198,0.7024372108095882,707,9
9199,0.7247515639082485,707,10
9200,0.6577723271842577,707,15
9201,0.6765062495746926,707,20
9202,0.6504655839922344,707,50
9203,0.6279964287778288,707,100
9204,0.47812768633559344,708,2
9205,0.4806893851192531,708,3
9206,0.5352009773702813,708,4
9207,0.741120239230247,708,5
9208,0.7042904834130832,708,6
9209,0.6993626577788106,708,7
9210,0.7157495913021916,708,8
9211,0.704959479126499,708,9
9212,0.6916033073162424,708,10
9213,0.6516379196986084,708,15
9214,0.6359066230221886,708,20
9215,0.6322960859754916,708,50
9216,0.555851583157688,708,100
9217,0.6664464031058965,709,2
9218,0.7118024946929766,709,3
9219,0.7105133528158873,709,4
9220,0.7189150657921155,709,5
9221,0.672439969023953,709,6
9222,0.6688286081128387,709,7
9223,0.6776890223842406,709,8
9224,0.6838102593275646,709,9
9225,0.6980782556224678,709,10
9226,0.7111370591708561,709,15
9227,0.7134934310203545,709,20
9228,0.6416549249735957,709,50
9229,0.6002859124689038,709,100
9230,0.5138790466484011,710,2
9231,0.6097162171627617,710,3
9232,0.5995443084511338,710,4
9233,0.6102142330522601,710,5
9234,0.5679585214584164,710,6
9235,0.594545516777222,710,7
9236,0.6520273789403448,710,8
9237,0.6035465502283948,710,9
9238,0.6170020883947105,710,10
9239,0.6050993230087982,710,15
9240,0.5583835791484434,710,20
9241,0.6272147914875199,710,50
9242,0.6311702019042236,710,100
9243,0.27070769036118203,711,2
9244,0.38139887784934734,711,3
9245,0.5591381933502667,711,4
9246,0.5692665583448684,711,5
9247,0.5954863139583026,711,6
9248,0.6116698925702324,711,7
9249,0.5736049170036377,711,8
9250,0.5601442832005024,711,9
9251,0.5512334278557607,711,10
9252,0.703266478987151,711,15
9253,0.7047865380367911,711,20
9254,0.6714004662883452,711,50
9255,0.6153156818023526,711,100
9256,0.36440169331370154,712,2
9257,0.5164780425856144,712,3
9258,0.7509739938343086,712,4
9259,0.7371082967690301,712,5
9260,0.7278750474795133,712,6
9261,0.72483973274047,712,7
9262,0.698873940868765,712,8
9263,0.7134206911498584,712,9
9264,0.6855174639227318,712,10
9265,0.6452995388408296,712,15
9266,0.6742965685223528,712,20
9267,0.6543503749821655,712,50
9268,0.5985103814610099,712,100
9269,0.3847611766596325,713,2
9270,0.6928561807109787,713,3
9271,0.7478500322544968,713,4
9272,0.7771362259241715,713,5
9273,0.7417417300321788,713,6
9274,0.7025002485823497,713,7
9275,0.7297780759681552,713,8
9276,0.7362283413030745,713,9
9277,0.7361219946896607,713,10
9278,0.6658200759512979,713,15
9279,0.6731656785738613,713,20
9280,0.6326339517566325,713,50
9281,0.6173277380009123,713,100
9282,0.37413470540184657,714,2
9283,0.44188148914062575,714,3
9284,0.4430702625893712,714,4
9285,0.552432422433671,714,5
9286,0.5477667831444235,714,6
9287,0.5236604402799027,714,7
9288,0.5804261411623145,714,8
9289,0.5606496153009387,714,9
9290,0.5779114183091336,714,10
9291,0.6855329888381181,714,15
9292,0.6893277457977958,714,20
9293,0.629036777673404,714,50
9294,0.6109968814750802,714,100
9295,0.6607227825413964,715,2
9296,0.6985652199166531,715,3
9297,0.6927407400358526,715,4
9298,0.7704350751131257,715,5
9299,0.7209874342244644,715,6
9300,0.7217565723987398,715,7
9301,0.6890606407952321,715,8
9302,0.7124196854179607,715,9
9303,0.7130798549116191,715,10
9304,0.7087702200317317,715,15
9305,0.6850296682423385,715,20
9306,0.6519942022527345,715,50
9307,0.6306603930288268,715,100
9308,0.4296101626569988,716,2
9309,0.7031655959263552,716,3
9310,0.7338455963266501,716,4
9311,0.7341787370480493,716,5
9312,0.7164636962469706,716,6
9313,0.6825748276076987,716,7
9314,0.6573544722939977,716,8
9315,0.7186159704463859,716,9
9316,0.7047221695265451,716,10
9317,0.6792702649522837,716,15
9318,0.6841906195525799,716,20
9319,0.6478988634289233,716,50
9320,0.574715075402283,716,100
9321,0.47275985760134454,717,2
9322,0.5329382381366925,717,3
9323,0.5287896675559058,717,4
9324,0.5215722700708152,717,5
9325,0.49935859719327513,717,6
9326,0.5069513509000583,717,7
9327,0.7093855484547561,717,8
9328,0.6797029811061901,717,9
9329,0.7213163126918029,717,10
9330,0.699235432909387,717,15
9331,0.6616583141694017,717,20
9332,0.6205972567339914,717,50
9333,0.6140222426409356,717,100
9334,0.482683104936775,718,2
9335,0.5431807055245703,718,3
9336,0.5432057885894916,718,4
9337,0.5798061246843524,718,5
9338,0.5624432139033024,718,6
9339,0.5764774614640825,718,7
9340,0.5969163270736533,718,8
9341,0.6100278215665382,718,9
9342,0.6270358339248299,718,10
9343,0.6098019998400617,718,15
9344,0.6276144791532021,718,20
9345,0.6120083010966069,718,50
9346,0.6073657426215049,718,100
9347,0.561743154817154,719,2
9348,0.7021185652674271,719,3
9349,0.699590617127557,719,4
9350,0.7477781894444662,719,5
9351,0.7564522998830161,719,6
9352,0.7194298009084059,719,7
9353,0.7446302045925584,719,8
9354,0.7247066440816172,719,9
9355,0.7436846281168794,719,10
9356,0.7157107698338288,719,15
9357,0.7009236736529236,719,20
9358,0.6607143176874872,719,50
9359,0.595188013417999,719,100
9360,0.26369420818607536,720,2
9361,0.3800943033665276,720,3
9362,0.502447891420464,720,4
9363,0.5488383855946743,720,5
9364,0.5176426052815024,720,6
9365,0.5179297331413472,720,7
9366,0.5578909402041735,720,8
9367,0.5436922781711693,720,9
9368,0.5803107563674705,720,10
9369,0.681529409177408,720,15
9370,0.7220292383812772,720,20
9371,0.6291698581636709,720,50
9372,0.6131292723840145,720,100
9373,0.29300421369981267,721,2
9374,0.3855663316901724,721,3
9375,0.4686765349791515,721,4
9376,0.5000521878165265,721,5
9377,0.48161364103532767,721,6
9378,0.7223846604064863,721,7
9379,0.7009255979918809,721,8
9380,0.7241316283990238,721,9
9381,0.6892406524031127,721,10
9382,0.6786205587512202,721,15
9383,0.6712412206941571,721,20
9384,0.6370396758098282,721,50
9385,0.605430898438502,721,100
9386,0.15312884437719432,722,2
9387,0.4812314618433716,722,3
9388,0.4815864822676187,722,4
9389,0.4714019020612079,722,5
9390,0.4983750431152294,722,6
9391,0.5178347435859176,722,7
9392,0.5269688168284095,722,8
9393,0.5357943656500717,722,9
9394,0.6703254779002781,722,10
9395,0.6906608083246296,722,15
9396,0.6923688166998794,722,20
9397,0.6486205900462467,722,50
9398,0.6052641685839353,722,100
9399,0.44052755890047735,723,2
9400,0.6714072374409839,723,3
9401,0.6641601257390839,723,4
9402,0.6709508507154008,723,5
9403,0.658398900495774,723,6
9404,0.6842572585412422,723,7
9405,0.6670951254024968,723,8
9406,0.7098200485624331,723,9
9407,0.6879763823776346,723,10
9408,0.6793380848716664,723,15
9409,0.6370986670299005,723,20
9410,0.6546147353200018,723,50
9411,0.6115590141163075,723,100
9412,0.36723736899479587,724,2
9413,0.42272090516895167,724,3
9414,0.49459503527150783,724,4
9415,0.4836242233566034,724,5
9416,0.45275204010395054,724,6
9417,0.4356157981452411,724,7
9418,0.46770447018464745,724,8
9419,0.48655412456412805,724,9
9420,0.45985430258306537,724,10
9421,0.4998836458771909,724,15
9422,0.49821445215461935,724,20
9423,0.5536967548230975,724,50
9424,0.5961648641477078,724,100
9425,0.3854052785198028,725,2
9426,0.5861989694904218,725,3
9427,0.6036883892930166,725,4
9428,0.6886904354395522,725,5
9429,0.705064746344183,725,6
9430,0.6669868991814292,725,7
9431,0.6521829497723863,725,8
9432,0.7012155456432068,725,9
9433,0.6930883546978015,725,10
9434,0.6517020156015981,725,15
9435,0.6546167601965082,725,20
9436,0.6336038429655935,725,50
9437,0.5677041236438944,725,100
9438,0.29028619760313246,726,2
9439,0.4668426077599481,726,3
9440,0.4583740364011796,726,4
9441,0.5148671937579484,726,5
9442,0.5214610939037367,726,6
9443,0.5544686158022922,726,7
9444,0.6028528078446196,726,8
9445,0.5902548775495987,726,9
9446,0.5748060056491135,726,10
9447,0.6912589802492892,726,15
9448,0.6827157692717102,726,20
9449,0.638149111928171,726,50
9450,0.6165730169598684,726,100
9451,0.35539435824696486,727,2
9452,0.42042554630787843,727,3
9453,0.4650393755318928,727,4
9454,0.4969269122392457,727,5
9455,0.4925753343756327,727,6
9456,0.4785051152535864,727,7
9457,0.5185036871654207,727,8
9458,0.5401926225462974,727,9
9459,0.5534364870816819,727,10
9460,0.5928950624474676,727,15
9461,0.5511977375592549,727,20
9462,0.6398547478370249,727,50
9463,0.6147979541165185,727,100
9464,0.47933777081128826,728,2
9465,0.6735718993127751,728,3
9466,0.695370385152526,728,4
9467,0.7437713735379903,728,5
9468,0.6917479339907298,728,6
9469,0.7016098966816743,728,7
9470,0.6803429640331998,728,8
9471,0.6810471627095046,728,9
9472,0.6944698614854312,728,10
9473,0.6780775505824618,728,15
9474,0.6543820023693729,728,20
9475,0.6000674497565673,728,50
9476,0.6359519441808144,728,100
9477,0.29076209030393874,729,2
9478,0.4804045955284125,729,3
9479,0.48779199026561815,729,4
9480,0.45691610447101105,729,5
9481,0.7528952655923343,729,6
9482,0.7001563998175961,729,7
9483,0.7076203183487619,729,8
9484,0.7124840446892687,729,9
9485,0.7193544606506634,729,10
9486,0.7016897598988184,729,15
9487,0.6230029795312235,729,20
9488,0.6534594178178721,729,50
9489,0.6094305938503107,729,100
9490,0.09941440504743981,730,2
9491,0.43145112248014816,730,3
9492,0.5232948327818789,730,4
9493,0.5393609172807008,730,5
9494,0.5251625674027209,730,6
9495,0.6781746048368948,730,7
9496,0.6774212614220905,730,8
9497,0.6998012756665642,730,9
9498,0.6981069040437093,730,10
9499,0.6924946597276367,730,15
9500,0.634556605918307,730,20
9501,0.6237190941224997,730,50
9502,0.6182889036564898,730,100
9503,0.5621368813843245,731,2
9504,0.7412703716955245,731,3
9505,0.7068260456868373,731,4
9506,0.7120950387446483,731,5
9507,0.6780401310653477,731,6
9508,0.7179619673508191,731,7
9509,0.7135111270046601,731,8
9510,0.6944151325625525,731,9
9511,0.7035598173874706,731,10
9512,0.6873035783611998,731,15
9513,0.6795415624985197,731,20
9514,0.6384804731895397,731,50
9515,0.5894554569696271,731,100
9516,0.4181820621628828,732,2
9517,0.4441935570379558,732,3
9518,0.43695674446591315,732,4
9519,0.6843050112290381,732,5
9520,0.7141881815641722,732,6
9521,0.7005877451832064,732,7
9522,0.7238135954428122,732,8
9523,0.6949562607879733,732,9
9524,0.6868854148718128,732,10
9525,0.6915439468682055,732,15
9526,0.6787846574163432,732,20
9527,0.6452199910400074,732,50
9528,0.5835879088332232,732,100
9529,0.553060998546619,733,2
9530,0.6320265916432788,733,3
9531,0.6698365036574684,733,4
9532,0.704169280444452,733,5
9533,0.7159960395781864,733,6
9534,0.6763885483087749,733,7
9535,0.7014763316449677,733,8
9536,0.6778773552505987,733,9
9537,0.6816991158076362,733,10
9538,0.7245670216250899,733,15
9539,0.6655644870571484,733,20
9540,0.6308096185990332,733,50
9541,0.6080131974849714,733,100
9542,0.3570571196368808,734,2
9543,0.3454032008859257,734,3
9544,0.7137537656237884,734,4
9545,0.7017121707014591,734,5
9546,0.7104800991290536,734,6
9547,0.6957635878531758,734,7
9548,0.700832131926496,734,8
9549,0.663110513043885,734,9
9550,0.6955468649469827,734,10
9551,0.6355609321697826,734,15
9552,0.6540860355352882,734,20
9553,0.6501605595888722,734,50
9554,0.6364145757094759,734,100
9555,0.5290939604859513,735,2
9556,0.633568290893531,735,3
9557,0.7151430210261501,735,4
9558,0.7256249654963538,735,5
9559,0.6996554524573049,735,6
9560,0.7129186297843066,735,7
9561,0.7206007193258827,735,8
9562,0.6731719181766167,735,9
9563,0.6991682545560796,735,10
9564,0.6814736266832475,735,15
9565,0.6633014704377651,735,20
9566,0.6112163898564831,735,50
9567,0.6019811498090535,735,100
9568,0.328347222795481,736,2
9569,0.3821565530643636,736,3
9570,0.41159396241555046,736,4
9571,0.4418190978809797,736,5
9572,0.4716349498942267,736,6
9573,0.45071326605162254,736,7
9574,0.5158444190729264,736,8
9575,0.46433308286918207,736,9
9576,0.48329561387569575,736,10
